연령군,성별,단계,운동명,빈도,비율%
어르신,M,정리운동,마주 앉아 대퇴이두근 스트레칭,105,0.86
어르신,M,정리운동,등 대고 대퇴이두근 스트레칭,102,0.84
어르신,M,정리운동,배 스트레칭,100,0.82
어르신,M,정리운동,비복근 스트레칭,96,0.79
어르신,M,정리운동,척추 스트레칭,95,0.78
어르신,M,정리운동,양팔 벌려 전신 비틀기,95,0.78
어르신,M,정리운동,배스트레칭,89,0.73
어르신,M,정리운동,마주 앉아 대퇴이두근 스트레칭2,84,0.69
어르신,M,정리운동,걷기,83,0.68
어르신,M,정리운동,자가근막이완술 루틴 스트레칭,80,0.66
어르신,M,정리운동,목 돌림 스트레칭,79,0.65
어르신,M,정리운동,골반 스트레칭2,74,0.61
어르신,M,정리운동,스텝박스 오르내리기,65,0.53
어르신,M,정리운동,스텝박스,63,0.52
어르신,M,정리운동,전신 틀어 손벽 마주치기,60,0.49
어르신,M,정리운동,복부 스트레칭,57,0.47
어르신,M,정리운동,등 스트레칭,57,0.47
어르신,M,정리운동,몸통 앞으로 굽혀 걷기,56,0.46
어르신,M,정리운동,팔꿈치 맞닿아 원그리기,55,0.45
어르신,M,정리운동,트레드밀에서 걷기,48,0.39
어르신,M,정리운동,실내 자전거타기,48,0.39
어르신,M,정리운동,어깨 양 옆으로 돌리기,44,0.36
어르신,M,정리운동,짐볼 앞으로 밀기,43,0.35
어르신,M,정리운동,가슴/어깨 앞쪽 스트레칭,43,0.35
어르신,M,정리운동,짐볼 양팔로 밀기,41,0.34
어르신,M,정리운동,발가락 폄근 스트레칭,40,0.33
어르신,M,정리운동,옆으로 누워 가슴 열기,35,0.29
어르신,M,정리운동,물속에서 걷기,33,0.27
어르신,M,정리운동,흔들어 체조,32,0.26
어르신,M,정리운동,어깨 올리기,31,0.25
어르신,M,정리운동,거북이 스트레칭,24,0.2
어르신,M,정리운동,무릎 아래에서 양옆으로 굴리기,21,0.17
어르신,M,정리운동,폼롤러 밀며 몸 앞으로 숙이기,20,0.16
어르신,M,정리운동,앉았다 일어서기,20,0.16
어르신,M,정리운동,앞굽이 앉았다 일어서기,20,0.16
어르신,M,정리운동,연속 사이드 스쿼드,20,0.16
어르신,M,정리운동,수영,19,0.16
어르신,M,정리운동,발바닥 치기,19,0.16
어르신,M,정리운동,짐볼 양옆으로 굴리기,19,0.16
어르신,M,정리운동,달리기,18,0.15
어르신,M,정리운동,팔 교대로 올리기,17,0.14
어르신,M,정리운동,폼롤러 앞으로 굴리기,17,0.14
어르신,M,정리운동,짐볼 옆에 두고 어깨 누르기,17,0.14
어르신,M,정리운동,후굴자세 해봐요,16,0.13
어르신,M,정리운동,아쿠아로빅,14,0.11
어르신,M,정리운동,회전근개 스트레칭2,13,0.11
어르신,M,정리운동,동적 스트레칭 루틴프로그램,13,0.11
어르신,M,정리운동,유산소 운동 전 동적 루틴 스트레칭,12,0.1
어르신,M,정리운동,의자에 앉아 등 굽혔다 펴기,12,0.1
어르신,M,정리운동,의자 잡고 후방으로 한발 뻗어 들기,12,0.1
어르신,M,정리운동,몸통 들어올리기,11,0.09
어르신,M,정리운동,의자 이용 중심 잡기 루틴 운동,9,0.07
어르신,M,정리운동,계단 올라갔다 내려오기,8,0.07
어르신,M,정리운동,휴식자세,8,0.07
어르신,M,정리운동,조깅,8,0.07
어르신,M,정리운동,옆으로 누워 폼롤러 굴려주기,8,0.07
어르신,M,정리운동,의자잡고 후방으로 무릎 굽혀 들기,8,0.07
어르신,M,정리운동,좌식생활자를 위한 동적 루틴 스트레칭,7,0.06
어르신,M,정리운동,플렉스 바 비틀기,7,0.06
어르신,M,정리운동,베개 밟고 서기,7,0.06
어르신,M,정리운동,자전거타기,6,0.05
어르신,M,정리운동,고양이 자세,6,0.05
어르신,M,정리운동,무릎 굽혀 가슴 닿기,6,0.05
어르신,M,정리운동,밴드 머리 뒤로 들어올리기,6,0.05
어르신,M,정리운동,옆으로 걷기,5,0.04
어르신,M,정리운동,물통으로 양팔 들어올리기,5,0.04
어르신,M,정리운동,의자 잡고 한발 들기,5,0.04
어르신,M,정리운동,의자에 앉아 볼 돌리기,5,0.04
어르신,M,정리운동,앉아서 덤벨로 손목 굽히기,5,0.04
어르신,M,정리운동,작은 공을 이용한 동적 루틴 스트레칭,4,0.03
어르신,M,정리운동,서서 발목 뒤로 당기기,4,0.03
어르신,M,정리운동,온 몸 뻗어주기,4,0.03
어르신,M,정리운동,누워서 굽힌 다리 펴기,4,0.03
어르신,M,정리운동,짐볼 들고 양옆으로 돌리기,4,0.03
어르신,M,정리운동,우리 모두 다같이,4,0.03
어르신,M,정리운동,누워서 가슴 밀기,4,0.03
어르신,M,정리운동,앉아서 가슴 모으기,4,0.03
어르신,M,정리운동,줄 따라 걷기,3,0.02
어르신,M,정리운동,앉아서 한 발 앞으로 굽히기,3,0.02
어르신,M,정리운동,의자 잡고 측면으로 한발 들기,3,0.02
어르신,M,정리운동,베개 밟고 측면으로 양팔 들기,3,0.02
어르신,M,정리운동,앉아서 다리 펴기,3,0.02
어르신,M,정리운동,앉아서 다리 밀기,3,0.02
어르신,M,정리운동,의자 잡고 전방으로 무릎 굽혀 들기,3,0.02
어르신,M,정리운동,앞뒤로 선넘기,3,0.02
어르신,M,정리운동,풍선 튕기기,3,0.02
어르신,M,정리운동,벽에서 팔굽혀 펴기,3,0.02
어르신,M,정리운동,공 잡고 들어올리기,3,0.02
어르신,M,정리운동,덤벨 잡고 뒤꿈치 들기,3,0.02
어르신,M,정리운동,발목 얹고 다리 잡아당기기,3,0.02
어르신,M,정리운동,앞뒤로 한발씩 걷기,3,0.02
어르신,M,정리운동,앉아서 뒤로 당기기,3,0.02
어르신,M,정리운동,풍선차기,2,0.02
어르신,M,정리운동,계단 뛰어 오르기,2,0.02
어르신,M,정리운동,앉은 산 자세,2,0.02
어르신,M,정리운동,양발 벌려 무릎 밀어내기,2,0.02
어르신,M,정리운동,다리들어 옆으로 올리기,2,0.02
어르신,M,정리운동,무릎굽혀 원 그리기,2,0.02
어르신,M,정리운동,몸통 스트레칭,2,0.02
어르신,M,정리운동,발등굽힘/발바닥굽힘,2,0.02
어르신,M,정리운동,요가 및 필라테스 루틴프로그램,2,0.02
어르신,M,정리운동,짐볼을 이용한 동적 루틴 스트레칭,2,0.02
어르신,M,정리운동,뒤꿈치 높이들어 뛰기,2,0.02
어르신,M,정리운동,나무자세,2,0.02
어르신,M,정리운동,엎드려서 다리 굽히기,2,0.02
어르신,M,정리운동,베개 밟고 교차 서기,2,0.02
어르신,M,정리운동,탄력밴드 걸고 서기,2,0.02
어르신,M,정리운동,탄력밴드 후방으로 당기기,2,0.02
어르신,M,정리운동,앉아서 팔꿈치 굽히기,2,0.02
어르신,M,정리운동,의자 잡고 서기,2,0.02
어르신,M,정리운동,서서 다리로 탄력밴드 당겨 중심 잡기 루틴 운동,2,0.02
어르신,M,정리운동,서서 다리 모으고 벌리기,2,0.02
어르신,M,정리운동,짐볼 이용해 앉았다 일어서기,2,0.02
어르신,M,정리운동,덤벨 잡고 앉았다 일어서기,2,0.02
어르신,M,정리운동,바벨 잡고 들어올리기,2,0.02
어르신,M,정리운동,소방훈련 해요,2,0.02
어르신,M,정리운동,인사 체조,2,0.02
어르신,M,정리운동,끌어요 당겨요,2,0.02
어르신,M,정리운동,밴드 잡고 몸통 옆으로 굽히기,2,0.02
어르신,M,정리운동,알을 낳아요,2,0.02
어르신,M,정리운동,밴드 걸고 앉아서 발등 굽힘,2,0.02
어르신,M,정리운동,의자 앉아 다리로 짐볼 쥐기,2,0.02
어르신,M,정리운동,짐볼에서 몸통 돌리기,2,0.02
어르신,M,정리운동,베개 밟고 두발 모아 서기,2,0.02
어르신,M,정리운동,한발 들기,1,0.01
어르신,M,정리운동,물병 들고 한발 앞으로 내밀고 앉았다 일어서기,1,0.01
어르신,M,정리운동,수건 이용하여 장딴지 늘리기,1,0.01
어르신,M,정리운동,등척성운동-안쪽 돌림,1,0.01
어르신,M,정리운동,등척성운동-바깥돌림,1,0.01
어르신,M,정리운동,등척성운동-벌림,1,0.01
어르신,M,정리운동,벌림 밸런스 운동-60~120도 사이,1,0.01
어르신,M,정리운동,굽힘 밸런스운동-60~120도 사이,1,0.01
어르신,M,정리운동,진자운동,1,0.01
어르신,M,정리운동,좌 우 회전(목 좌 우 회전),1,0.01
어르신,M,정리운동,좌 우 굴곡(목 좌 우 굴곡),1,0.01
어르신,M,정리운동,앞 뒤 굴곡(목 앞 뒤 굴곡),1,0.01
어르신,M,정리운동,균형 걷기,1,0.01
어르신,M,정리운동,줄넘기,1,0.01
어르신,M,정리운동,목 돌리기,1,0.01
어르신,M,정리운동,팔다리 교차 버티기,1,0.01
어르신,M,정리운동,누워서 하늘 자전거,1,0.01
어르신,M,정리운동,엎드려서 팔 다리 들기,1,0.01
어르신,M,정리운동,목 굽힘/ 폄 I,1,0.01
어르신,M,정리운동,목 굽힘/ 폄 II,1,0.01
어르신,M,정리운동,목 굽힘/ 폄 III,1,0.01
어르신,M,정리운동,엉덩관절 회전하기,1,0.01
어르신,M,정리운동,옆구리늘리기,1,0.01
어르신,M,정리운동,합장하여 앞으로 숙이기,1,0.01
어르신,M,정리운동,양발 교차하여 서서 몸통 숙이기,1,0.01
어르신,M,정리운동,실외 자전거타기,1,0.01
어르신,M,정리운동,전신 비틀며 전진하기,1,0.01
어르신,M,정리운동,탄력밴드 전방으로 당기기,1,0.01
어르신,M,정리운동,탄력밴드 측면으로 당기기,1,0.01
어르신,M,정리운동,좌우로 선넘기,1,0.01
어르신,M,정리운동,사다리 걷기,1,0.01
어르신,M,정리운동,두발모아 걷기,1,0.01
어르신,M,정리운동,앉아서 어깨 위로 밀기,1,0.01
어르신,M,정리운동,스카프 저글링,1,0.01
어르신,M,정리운동,하프콘 투호,1,0.01
어르신,M,정리운동,영차영차 올라요,1,0.01
어르신,M,정리운동,짐볼 앉아 양손 대각방향으로 들기,1,0.01
어르신,M,정리운동,머리 위로 공 넘기기,1,0.01
어르신,M,정리운동,팔벌려뛰기,1,0.01
어르신,M,정리운동,발 끝 당기기,1,0.01
어르신,M,정리운동,양발 나란히 서기,1,0.01
어르신,M,정리운동,꼬리를 떼어요,1,0.01
어르신,M,정리운동,점핑점핑해요,1,0.01
어르신,M,정리운동,줄넘기 해요,1,0.01
어르신,M,정리운동,아쿠아로빅-발 닿기,1,0.01
어르신,M,정리운동,밴드 걸고 누워서 다리 들어올리기,1,0.01
어르신,M,정리운동,앉아서 몸통 움츠리기,1,0.01
어르신,M,정리운동,밴드 걸고 옆으로 누워 다리 올리기,1,0.01
어르신,M,정리운동,밴드 잡고 누워서 다리 밀기,1,0.01
어르신,M,정리운동,낚시를 해요,1,0.01
유아기,F,준비운동,거북이 스트레칭,326,23.62
유아기,F,준비운동,흔들어 체조,270,19.57
유아기,F,준비운동,밴드를 당겨요,114,8.26
유아기,F,준비운동,후굴자세 해봐요,106,7.68
유아기,F,준비운동,영차영차 올라요,52,3.77
유아기,F,준비운동,점핑점핑해요,39,2.83
유아기,F,준비운동,꼬리를 떼어요,28,2.03
유아기,F,준비운동,줄넘기 해요,23,1.67
유아기,F,준비운동,유산소 운동 전 동적 루틴 스트레칭,18,1.3
유아기,F,준비운동,동물처럼 걸어요,18,1.3
유아기,F,준비운동,낚시를 해요,17,1.23
유아기,F,준비운동,빌리보를 밀어요,17,1.23
유아기,F,준비운동,알록달록 공을 옮겨요,15,1.09
유아기,F,준비운동,끌어요 당겨요,14,1.01
유아기,F,준비운동,윗몸 말며 공을 전달해요,14,1.01
유아기,F,준비운동,알록달록 붙여요,12,0.87
유아기,F,준비운동,딩딩링을 끼워요,11,0.8
유아기,F,준비운동,엉금엉금 기어요,10,0.72
유아기,F,준비운동,다리 벌려 앞으로 상체 숙이기,9,0.65
유아기,F,준비운동,다리 벌려 옆으로 상체 숙이기,9,0.65
유아기,F,준비운동,힘차게 던져요,9,0.65
유아기,F,준비운동,알을 낳아요,8,0.58
유아기,F,준비운동,힘차게 맞춰요,8,0.58
유아기,F,준비운동,아래 팔 스트레칭,8,0.58
유아기,F,준비운동,후다닥 집어요,7,0.51
유아기,F,준비운동,다리 모아 상체 숙이기,7,0.51
유아기,F,준비운동,공을 옮겨요(옆),7,0.51
유아기,F,준비운동,전신 루틴 스트레칭,6,0.43
유아기,F,준비운동,지그재그 달려요,6,0.43
유아기,F,준비운동,몸통 비틀기,5,0.36
유아기,F,준비운동,목 스트레칭,5,0.36
유아기,F,준비운동,우리 모두 다같이,5,0.36
유아기,F,준비운동,어깨 스트레칭,5,0.36
유아기,F,준비운동,대퇴사두근 스트레칭,5,0.36
유아기,F,준비운동,고관절 스트레칭,5,0.36
유아기,F,준비운동,후다닥 붙여요,5,0.36
유아기,F,준비운동,엎드려 교차 발 잡아당기기,5,0.36
유아기,F,준비운동,조심조심 걸어요,5,0.36
유아기,F,준비운동,지게발 걸어요,5,0.36
유아기,F,준비운동,무릎 대고 옆으로 기울이기,5,0.36
유아기,F,준비운동,가슴/어깨 앞쪽 스트레칭,5,0.36
유아기,F,준비운동,엉덩이 스트레칭,4,0.29
유아기,F,준비운동,밸런스 보드에 서요,4,0.29
유아기,F,준비운동,인사 체조,4,0.29
유아기,F,준비운동,트레드밀에서 걷기,4,0.29
유아기,F,준비운동,다리 굽혀(W자) 상체 뒤로 눕기,4,0.29
유아기,F,준비운동,무릎 굽혀 가슴 닿기,4,0.29
유아기,F,준비운동,엎드려 상체 들어올리기,4,0.29
유아기,F,준비운동,밸런스 볼에 서요,4,0.29
유아기,F,준비운동,등 대고 대퇴이두근 스트레칭,3,0.22
유아기,F,준비운동,상지 루틴 스트레칭,3,0.22
유아기,F,준비운동,실내 자전거타기,3,0.22
유아기,F,준비운동,등/어깨 뒤쪽 스트레칭,3,0.22
유아기,F,준비운동,발목 얹고 다리 잡아당기기,3,0.22
유아기,F,준비운동,한 발 앞굽이 팔 위로 뻗어 가슴 내밀기,3,0.22
유아기,F,준비운동,다리 꼬아 상체 앞으로 숙이기,3,0.22
유아기,F,준비운동,아쿠아로빅 운동 프로그램 루틴,2,0.14
유아기,F,준비운동,의자잡고 후방으로 무릎 굽혀 들기,2,0.14
유아기,F,준비운동,배스트레칭,2,0.14
유아기,F,준비운동,옆구리 스트레칭,2,0.14
유아기,F,준비운동,고정식 자전거 타기,2,0.14
유아기,F,준비운동,가슴 스트레칭,2,0.14
유아기,F,준비운동,달리기,2,0.14
유아기,F,준비운동,물속에서 걷기,2,0.14
유아기,F,준비운동,공 받고 던져요,2,0.14
유아기,F,준비운동,한 발 뒤로 빼고 앞으로 굽히기,2,0.14
유아기,F,준비운동,발가락 폄근 스트레칭,2,0.14
유아기,F,준비운동,발바닥 마주대고 끌어당기기,2,0.14
유아기,F,준비운동,하지 루틴 스트레칭1,2,0.14
유아기,F,준비운동,앉아 윗몸 앞으로 굽히기,2,0.14
유아기,F,준비운동,앉아서 한 발 앞으로 굽히기,2,0.14
유아기,F,준비운동,엎드려 어깨 늘리기,2,0.14
유아기,F,준비운동,활 자세,2,0.14
유아기,F,준비운동,분리배출 해요,2,0.14
유아기,F,준비운동,공을 옮겨요(앞),2,0.14
유아기,F,준비운동,척추 스트레칭,1,0.07
유아기,F,준비운동,허리 스트레칭,1,0.07
유아기,F,준비운동,막대 잡고 팔 안쪽/바깥 돌림,1,0.07
유아기,F,준비운동,좌식생활자를 위한 동적 루틴 스트레칭,1,0.07
유아기,F,준비운동,누워서 전신 뻗기,1,0.07
유아기,F,준비운동,베개 밟고 교차 서기,1,0.07
유아기,F,준비운동,고정식 트레드밀에서 걷기,1,0.07
유아기,F,준비운동,마주 앉아 대퇴이두근 스트레칭,1,0.07
유아기,F,준비운동,진자운동,1,0.07
유아기,F,준비운동,정적 스트레칭 루틴프로그램,1,0.07
유아기,F,준비운동,계단 올라갔다 내려오기,1,0.07
유아기,F,준비운동,테이블 이용하여 팔 들어 올리기,1,0.07
유아기,F,준비운동,걷기,1,0.07
유아기,F,준비운동,대퇴이두근 스트레칭,1,0.07
유아기,F,준비운동,대퇴이두근 스트레칭2,1,0.07
유아기,F,준비운동,종아리 스트레칭,1,0.07
유아기,F,준비운동,좌우로 선넘기,1,0.07
유아기,F,준비운동,앞뒤로 선넘기,1,0.07
유아기,F,준비운동,마주 앉아 대퇴이두근 스트레칭2,1,0.07
유아기,F,준비운동,엎드려 무릎 연속 차기,1,0.07
유아기,F,준비운동,왕복달리기,1,0.07
유아기,F,준비운동,1단 줄넘기,1,0.07
유아기,F,준비운동,계단 오르기,1,0.07
유아기,F,준비운동,무릎 대고 상체 뒤로 젖히기,1,0.07
유아기,F,준비운동,스텝박스 오르내리기,1,0.07
유아기,F,준비운동,의자 잡고 후방으로 한발 뻗어 들기,1,0.07
유아기,F,준비운동,베개 밟고 서기,1,0.07
유아기,F,준비운동,소방훈련 해요,1,0.07
유아기,F,준비운동,동적 스트레칭 루틴프로그램,1,0.07
유아기,F,준비운동,윗몸올리기,1,0.07
유아기,F,준비운동,누워서 다리 들어올리기,1,0.07
유아기,F,준비운동,누워서 다리 좌우로 움직이기,1,0.07
유아기,F,준비운동,누워서 굽힌 다리 펴기,1,0.07
유아기,F,준비운동,다리 모아 뒤로 눕기,1,0.07
유아기,F,준비운동,넙다리 앞쪽 스트레칭,1,0.07
유아기,F,준비운동,회전근개 스트레칭,1,0.07
유아기,F,준비운동,가슴/어깨 스트레칭,1,0.07
유아기,F,준비운동,넙다리 뒤쪽 스트레칭,1,0.07
유아기,F,준비운동,작은 공을 이용한 동적 루틴 스트레칭,1,0.07
유아기,F,준비운동,자가근막이완술 루틴 스트레칭,1,0.07
유아기,F,준비운동,팔꿈치 맞닿아 원그리기,1,0.07
유아기,F,본운동,밴드를 당겨요,205,6.82
유아기,F,본운동,점핑점핑해요,170,5.65
유아기,F,본운동,영차영차 올라요,145,4.82
유아기,F,본운동,줄넘기 해요,140,4.66
유아기,F,본운동,동물처럼 걸어요,127,4.22
유아기,F,본운동,꼬리를 떼어요,120,3.99
유아기,F,본운동,힘차게 던져요,115,3.82
